"id","dataelement","categoryoptioncombo"
1620,m5DzTPTi7WH,dCKzhhINakS
1621,m5DzTPTi7WH,XVHTeecEOM3
1622,bGpHNehxb25,r6izn2XFqEc
1623,bGpHNehxb25,NYHvlXEt4Ak
1624,bGpHNehxb25,A8rYH97KrsT
1625,bGpHNehxb25,GNNdPRsjO2n
1626,bGpHNehxb25,mtJPFOZgbxi
1627,bGpHNehxb25,VSQdmcsGlPJ
1628,bGpHNehxb25,cYqRrSx1FDh
1629,bGpHNehxb25,tNGX99SZlLN
1630,bGpHNehxb25,u5FiIkNknnZ
1631,bGpHNehxb25,J0tZbSIQgJh
1632,bGpHNehxb25,Yx9LGiAEzJI
1633,bGpHNehxb25,wgxsjUMb8Rw
1634,FvoFQ8MKWYz,zh2zAaHyYQx
1635,FvoFQ8MKWYz,wDiX34aiw6i
1636,FvoFQ8MKWYz,V2OuNTRI6ua
1637,FvoFQ8MKWYz,huBy3W5qiD2
1638,FvoFQ8MKWYz,F1rms8f9I9a
1639,FvoFQ8MKWYz,Crc5reUlspd
1640,FvoFQ8MKWYz,c7gvocRdg0f
1641,FvoFQ8MKWYz,u3CkZqMHfHP
1642,FvoFQ8MKWYz,dCKzhhINakS
1643,FvoFQ8MKWYz,XVHTeecEOM3
1644,WHf6QK827ub,zh2zAaHyYQx
1645,WHf6QK827ub,wDiX34aiw6i
1646,WHf6QK827ub,V2OuNTRI6ua
1647,WHf6QK827ub,huBy3W5qiD2
1648,WHf6QK827ub,F1rms8f9I9a
1649,WHf6QK827ub,Crc5reUlspd
1650,WHf6QK827ub,c7gvocRdg0f
1651,WHf6QK827ub,u3CkZqMHfHP
1652,WHf6QK827ub,dCKzhhINakS
1653,WHf6QK827ub,XVHTeecEOM3
1654,Y8SKtWPykiZ,yabsZCXTQRM
1655,Y8SKtWPykiZ,yWdrn6SiVZ9
1656,Y8SKtWPykiZ,zLX9lB6eIHI
1657,Y8SKtWPykiZ,C9j1R3XeUB3
1658,Y8SKtWPykiZ,sBvVzuUN7ty
1659,Y8SKtWPykiZ,JqdVRiI92bd
1660,Y8SKtWPykiZ,tD3pn44uScE
1661,Y8SKtWPykiZ,Mv9SNsGCT5e
1662,Y8SKtWPykiZ,rU0HnmI7P8S
1663,Y8SKtWPykiZ,pfXBcPz6khi
1664,rr9sLKsqflQ,zh2zAaHyYQx
1665,rr9sLKsqflQ,wDiX34aiw6i
1666,rr9sLKsqflQ,V2OuNTRI6ua
1667,rr9sLKsqflQ,huBy3W5qiD2
1668,rr9sLKsqflQ,F1rms8f9I9a
1669,rr9sLKsqflQ,Crc5reUlspd
1670,rr9sLKsqflQ,c7gvocRdg0f
1671,rr9sLKsqflQ,u3CkZqMHfHP
1672,rr9sLKsqflQ,dCKzhhINakS
1673,rr9sLKsqflQ,XVHTeecEOM3
1674,rTpsj8MTACX,WalQ4zu7RLz
1675,rTpsj8MTACX,r01f3QfmLJS
1676,rTpsj8MTACX,bmT820wlIV5
1677,rTpsj8MTACX,vrSTfWaEZfP
1678,rTpsj8MTACX,RKbp3GCvRrF
1679,rTpsj8MTACX,I28asEo67Mt
1680,m2SYBC5Swuc,zh2zAaHyYQx
1681,m2SYBC5Swuc,wDiX34aiw6i
1682,m2SYBC5Swuc,V2OuNTRI6ua
1683,m2SYBC5Swuc,huBy3W5qiD2
1684,m2SYBC5Swuc,F1rms8f9I9a
1685,m2SYBC5Swuc,Crc5reUlspd
1686,m2SYBC5Swuc,c7gvocRdg0f
1687,m2SYBC5Swuc,u3CkZqMHfHP
1688,m2SYBC5Swuc,dCKzhhINakS
1689,m2SYBC5Swuc,XVHTeecEOM3
1690,sjh8UmoEarI,zh2zAaHyYQx
1691,sjh8UmoEarI,wDiX34aiw6i
1692,sjh8UmoEarI,V2OuNTRI6ua
1693,sjh8UmoEarI,huBy3W5qiD2
1694,sjh8UmoEarI,F1rms8f9I9a
1695,sjh8UmoEarI,Crc5reUlspd
1696,sjh8UmoEarI,c7gvocRdg0f
1697,sjh8UmoEarI,u3CkZqMHfHP
1698,sjh8UmoEarI,dCKzhhINakS
1699,sjh8UmoEarI,XVHTeecEOM3
1700,oAEDBaHndIM,IxedmiLHz9Z
1701,oAEDBaHndIM,De5hrS515Zn
1702,oAEDBaHndIM,CmRTyoslzWh
1703,oAEDBaHndIM,p2GPXD5Cnfx
1704,oAEDBaHndIM,PAJnQXEcGM5
1705,oAEDBaHndIM,tWyPsl8Q80x
1706,oAEDBaHndIM,X7lGMvzhhHO
1707,oAEDBaHndIM,q1bn6nbNWWs
1708,oAEDBaHndIM,oKckGvbfBoE
1709,oAEDBaHndIM,kqoB83Pywcn
1710,oAEDBaHndIM,l5Gk9wbUabk
1711,oAEDBaHndIM,bt5fCDEC6xg
1712,oAEDBaHndIM,BqF8ApJDM1b
1713,oAEDBaHndIM,CJNOHEHlmTO
1714,oAEDBaHndIM,Ci9eCUwUwQP
1715,oAEDBaHndIM,OWFLGCyCYh9
1716,oAEDBaHndIM,yRZWB4ePZQB
1717,oAEDBaHndIM,FUI0aox8rli
1718,oAEDBaHndIM,PHFpYNuhfMH
1719,oAEDBaHndIM,PoUru59Widt
1720,oAEDBaHndIM,WQwFNS8stqH
1721,oAEDBaHndIM,Z5sztcD02uR
1722,oAEDBaHndIM,pfTxuYyotnV
1723,oAEDBaHndIM,QrqE7OWhVeB
1724,oAEDBaHndIM,DmQ8Y9AnCxD
1725,oAEDBaHndIM,MXSoFC86Ahc
1726,oAEDBaHndIM,QM4GJFRQLmV
1727,oAEDBaHndIM,LCjg0P31aHC
1728,oAEDBaHndIM,BgseGQCGxCU
1729,oAEDBaHndIM,r5ly5kAR64j
1730,oAEDBaHndIM,w2x7wisZ9gU
1731,oAEDBaHndIM,VsIEv29Z2WQ
1732,oAEDBaHndIM,HC2p8FsYUxv
1733,oAEDBaHndIM,Ad0b5RlyTyD
1734,oAEDBaHndIM,RdWtoSsZ2Et
1735,oAEDBaHndIM,EkGOmoO5HJW
1736,oAEDBaHndIM,ALtnybrdfBS
1737,oAEDBaHndIM,Yds4K321ZsD
1738,oAEDBaHndIM,H05GbJDKjmS
1739,oAEDBaHndIM,oPlJS6QJzd4
1740,oAEDBaHndIM,aUYhzD1F7AL
1741,oAEDBaHndIM,gZj5EmCN3bW
1742,oAEDBaHndIM,qijpicKfOuI
1743,oAEDBaHndIM,JpLTizFWhl5
1744,oAEDBaHndIM,gOoWu5QD5Sh
1745,oAEDBaHndIM,agkv6HbPChy
1746,oAEDBaHndIM,Ayn4HI0Ujih
1747,oAEDBaHndIM,OeKkFirtg64
1748,oAEDBaHndIM,iC9oTtswCjr
1749,oAEDBaHndIM,k9X5VFixGwT
1750,oAEDBaHndIM,mB81kX8i1nT
1751,oAEDBaHndIM,Nreu6qZSYRm
1752,oAEDBaHndIM,WeM511kONAT
1753,oAEDBaHndIM,hRfuxjPXadc
1754,oAEDBaHndIM,BqoNkhsUtD0
1755,oAEDBaHndIM,YQGY58YcNXd
1756,oAEDBaHndIM,TGJ6Pdu0Ing
1757,oAEDBaHndIM,wTHAaf23XNU
1758,oAEDBaHndIM,jp66dqnPk7y
1759,oAEDBaHndIM,zpaxraQng1p
1760,oAEDBaHndIM,mufD9pb9Uez
1761,oAEDBaHndIM,fgInS7gwlWa
1762,oAEDBaHndIM,Vhleslo54uW
1763,oAEDBaHndIM,G5ci7PXGFdx
1764,oAEDBaHndIM,rjGeqiQxgWg
1765,oAEDBaHndIM,z37NEYRcci4
1766,oAEDBaHndIM,MRSXKs0LoBz
1767,oAEDBaHndIM,OasbOagtHFu
1768,oAEDBaHndIM,onsWC7ah5F4
1769,oAEDBaHndIM,kCD248o8ZcE
1770,zm2QCkywpqX,SgtJVRGlRIo
1771,zm2QCkywpqX,nusEBjg8bes
1772,zm2QCkywpqX,sHKK94BX2Rp
1773,zm2QCkywpqX,kkV0Rfqo4Ru
1774,zm2QCkywpqX,UKCxMVgAc2s
1775,zm2QCkywpqX,WyNau0T37h4
1776,zm2QCkywpqX,OhmzAkCmkjU
1777,zm2QCkywpqX,oIxEDq59GUL
1778,zm2QCkywpqX,DHWRwZkFHqc
1779,zm2QCkywpqX,mJNtXTVt6T1
1780,N2cNTWGuWCJ,zh2zAaHyYQx
1781,N2cNTWGuWCJ,wDiX34aiw6i
1782,N2cNTWGuWCJ,V2OuNTRI6ua
1783,N2cNTWGuWCJ,huBy3W5qiD2
1784,N2cNTWGuWCJ,F1rms8f9I9a
1785,N2cNTWGuWCJ,Crc5reUlspd
1786,N2cNTWGuWCJ,c7gvocRdg0f
1787,N2cNTWGuWCJ,u3CkZqMHfHP
1788,N2cNTWGuWCJ,dCKzhhINakS
1789,N2cNTWGuWCJ,XVHTeecEOM3
1790,uLacgIRcyEn,WalQ4zu7RLz
1791,uLacgIRcyEn,r01f3QfmLJS
1792,uLacgIRcyEn,bmT820wlIV5
1793,uLacgIRcyEn,vrSTfWaEZfP
1794,uLacgIRcyEn,RKbp3GCvRrF
1795,uLacgIRcyEn,I28asEo67Mt
1796,VBXpvg74Qim,SgtJVRGlRIo
1797,VBXpvg74Qim,nusEBjg8bes
1798,VBXpvg74Qim,sHKK94BX2Rp
1799,VBXpvg74Qim,kkV0Rfqo4Ru
1800,VBXpvg74Qim,UKCxMVgAc2s
1801,VBXpvg74Qim,WyNau0T37h4
1802,VBXpvg74Qim,OhmzAkCmkjU
1803,VBXpvg74Qim,oIxEDq59GUL
1804,VBXpvg74Qim,DHWRwZkFHqc
1805,VBXpvg74Qim,mJNtXTVt6T1
1806,YO1ZNqszppx,WalQ4zu7RLz
1807,YO1ZNqszppx,r01f3QfmLJS
1808,YO1ZNqszppx,bmT820wlIV5
1809,YO1ZNqszppx,vrSTfWaEZfP
1810,YO1ZNqszppx,RKbp3GCvRrF
1811,YO1ZNqszppx,I28asEo67Mt
1812,rTJubNqd2ua,zh2zAaHyYQx
1813,rTJubNqd2ua,wDiX34aiw6i
1814,rTJubNqd2ua,V2OuNTRI6ua
1815,rTJubNqd2ua,huBy3W5qiD2
1816,rTJubNqd2ua,F1rms8f9I9a
1817,rTJubNqd2ua,Crc5reUlspd
1818,rTJubNqd2ua,c7gvocRdg0f
1819,rTJubNqd2ua,u3CkZqMHfHP
1820,rTJubNqd2ua,dCKzhhINakS
1821,rTJubNqd2ua,XVHTeecEOM3
1822,GIEjVKNT68L,HllvX50cXC0
1823,d0vEAAaAZ86,zh2zAaHyYQx
1824,d0vEAAaAZ86,wDiX34aiw6i
1825,d0vEAAaAZ86,V2OuNTRI6ua
1826,d0vEAAaAZ86,huBy3W5qiD2
1827,d0vEAAaAZ86,F1rms8f9I9a
1828,d0vEAAaAZ86,Crc5reUlspd
1829,d0vEAAaAZ86,c7gvocRdg0f
1830,d0vEAAaAZ86,u3CkZqMHfHP
1831,d0vEAAaAZ86,dCKzhhINakS
1832,d0vEAAaAZ86,XVHTeecEOM3
1833,zvJyAAeman2,SgtJVRGlRIo
1834,zvJyAAeman2,nusEBjg8bes
1835,zvJyAAeman2,sHKK94BX2Rp
1836,zvJyAAeman2,kkV0Rfqo4Ru
1837,zvJyAAeman2,UKCxMVgAc2s
1838,zvJyAAeman2,WyNau0T37h4
1839,zvJyAAeman2,OhmzAkCmkjU
1840,zvJyAAeman2,oIxEDq59GUL
1841,zvJyAAeman2,DHWRwZkFHqc
1842,zvJyAAeman2,mJNtXTVt6T1
1843,aEsU83q3XeA,zh2zAaHyYQx
1844,aEsU83q3XeA,wDiX34aiw6i
1845,aEsU83q3XeA,V2OuNTRI6ua
1846,aEsU83q3XeA,huBy3W5qiD2
1847,aEsU83q3XeA,F1rms8f9I9a
1848,aEsU83q3XeA,Crc5reUlspd
1849,aEsU83q3XeA,c7gvocRdg0f
1850,aEsU83q3XeA,u3CkZqMHfHP
1851,aEsU83q3XeA,dCKzhhINakS
1852,aEsU83q3XeA,XVHTeecEOM3
1853,DooOYRmCx8m,zh2zAaHyYQx
1854,DooOYRmCx8m,wDiX34aiw6i
1855,DooOYRmCx8m,V2OuNTRI6ua
1856,DooOYRmCx8m,huBy3W5qiD2
1857,DooOYRmCx8m,F1rms8f9I9a
1858,DooOYRmCx8m,Crc5reUlspd
1859,DooOYRmCx8m,c7gvocRdg0f
1860,DooOYRmCx8m,u3CkZqMHfHP
1861,DooOYRmCx8m,dCKzhhINakS
1862,DooOYRmCx8m,XVHTeecEOM3
1863,y69tjlYisfZ,zh2zAaHyYQx
1864,y69tjlYisfZ,wDiX34aiw6i
1865,y69tjlYisfZ,V2OuNTRI6ua
1866,y69tjlYisfZ,huBy3W5qiD2
1867,y69tjlYisfZ,F1rms8f9I9a
1868,y69tjlYisfZ,Crc5reUlspd
1869,y69tjlYisfZ,c7gvocRdg0f
1870,y69tjlYisfZ,u3CkZqMHfHP
1871,y69tjlYisfZ,dCKzhhINakS
1872,y69tjlYisfZ,XVHTeecEOM3
1873,IMTydO4X7Gl,zh2zAaHyYQx
1874,IMTydO4X7Gl,wDiX34aiw6i
1875,IMTydO4X7Gl,V2OuNTRI6ua
1876,IMTydO4X7Gl,huBy3W5qiD2
1877,IMTydO4X7Gl,F1rms8f9I9a
1878,IMTydO4X7Gl,Crc5reUlspd
1879,IMTydO4X7Gl,c7gvocRdg0f
1880,IMTydO4X7Gl,u3CkZqMHfHP
1881,IMTydO4X7Gl,dCKzhhINakS
1882,IMTydO4X7Gl,XVHTeecEOM3
1883,DfKTKgBdOJ7,zh2zAaHyYQx
1884,DfKTKgBdOJ7,wDiX34aiw6i
1885,DfKTKgBdOJ7,V2OuNTRI6ua
1886,DfKTKgBdOJ7,huBy3W5qiD2
1887,DfKTKgBdOJ7,F1rms8f9I9a
1888,DfKTKgBdOJ7,Crc5reUlspd
1889,DfKTKgBdOJ7,c7gvocRdg0f
1890,DfKTKgBdOJ7,u3CkZqMHfHP
1891,DfKTKgBdOJ7,dCKzhhINakS
1892,DfKTKgBdOJ7,XVHTeecEOM3
1893,B0avY8vCdEW,zh2zAaHyYQx
1894,B0avY8vCdEW,wDiX34aiw6i
1895,B0avY8vCdEW,V2OuNTRI6ua
1896,B0avY8vCdEW,huBy3W5qiD2
1897,B0avY8vCdEW,F1rms8f9I9a
1898,B0avY8vCdEW,Crc5reUlspd
1899,B0avY8vCdEW,c7gvocRdg0f
1900,B0avY8vCdEW,u3CkZqMHfHP
1901,B0avY8vCdEW,dCKzhhINakS
1902,B0avY8vCdEW,XVHTeecEOM3
1903,dDZOL6421KG,zh2zAaHyYQx
1904,dDZOL6421KG,wDiX34aiw6i
1905,dDZOL6421KG,V2OuNTRI6ua
1906,dDZOL6421KG,huBy3W5qiD2
1907,dDZOL6421KG,F1rms8f9I9a
1908,dDZOL6421KG,Crc5reUlspd
1909,dDZOL6421KG,c7gvocRdg0f
1910,dDZOL6421KG,u3CkZqMHfHP
1911,dDZOL6421KG,dCKzhhINakS
1912,dDZOL6421KG,XVHTeecEOM3
1913,JImV5qeJFBm,zh2zAaHyYQx
1914,JImV5qeJFBm,wDiX34aiw6i
1915,JImV5qeJFBm,V2OuNTRI6ua
1916,JImV5qeJFBm,huBy3W5qiD2
1917,JImV5qeJFBm,F1rms8f9I9a
1918,JImV5qeJFBm,Crc5reUlspd
1919,JImV5qeJFBm,c7gvocRdg0f
1920,JImV5qeJFBm,u3CkZqMHfHP
1921,JImV5qeJFBm,dCKzhhINakS
1922,JImV5qeJFBm,XVHTeecEOM3
1923,EW9CtYKcLtW,zh2zAaHyYQx
1924,EW9CtYKcLtW,wDiX34aiw6i
1925,EW9CtYKcLtW,V2OuNTRI6ua
1926,EW9CtYKcLtW,huBy3W5qiD2
1927,EW9CtYKcLtW,F1rms8f9I9a
1928,EW9CtYKcLtW,Crc5reUlspd
1929,EW9CtYKcLtW,c7gvocRdg0f
1930,EW9CtYKcLtW,u3CkZqMHfHP
1931,EW9CtYKcLtW,dCKzhhINakS
1932,EW9CtYKcLtW,XVHTeecEOM3
1933,x7org9a9fBl,zh2zAaHyYQx
1934,x7org9a9fBl,wDiX34aiw6i
1935,x7org9a9fBl,V2OuNTRI6ua
1936,x7org9a9fBl,huBy3W5qiD2
1937,x7org9a9fBl,F1rms8f9I9a
1938,x7org9a9fBl,Crc5reUlspd
1939,x7org9a9fBl,c7gvocRdg0f
1940,x7org9a9fBl,u3CkZqMHfHP
1941,x7org9a9fBl,dCKzhhINakS
1942,x7org9a9fBl,XVHTeecEOM3
1943,wG9C2Nxm6Ax,zh2zAaHyYQx
1944,wG9C2Nxm6Ax,wDiX34aiw6i
1945,wG9C2Nxm6Ax,V2OuNTRI6ua
1946,wG9C2Nxm6Ax,huBy3W5qiD2
1947,wG9C2Nxm6Ax,F1rms8f9I9a
1948,wG9C2Nxm6Ax,Crc5reUlspd
1949,wG9C2Nxm6Ax,c7gvocRdg0f
1950,wG9C2Nxm6Ax,u3CkZqMHfHP
1951,wG9C2Nxm6Ax,dCKzhhINakS
1952,wG9C2Nxm6Ax,XVHTeecEOM3
1953,wQhGJkLlk9L,zh2zAaHyYQx
1954,wQhGJkLlk9L,wDiX34aiw6i
1955,wQhGJkLlk9L,V2OuNTRI6ua
1956,wQhGJkLlk9L,huBy3W5qiD2
1957,wQhGJkLlk9L,F1rms8f9I9a
1958,wQhGJkLlk9L,Crc5reUlspd
1959,wQhGJkLlk9L,c7gvocRdg0f
1960,wQhGJkLlk9L,u3CkZqMHfHP
1961,wQhGJkLlk9L,dCKzhhINakS
1962,wQhGJkLlk9L,XVHTeecEOM3
1963,bGQnqBeCS7o,zh2zAaHyYQx
1964,bGQnqBeCS7o,wDiX34aiw6i
1965,bGQnqBeCS7o,V2OuNTRI6ua
1966,bGQnqBeCS7o,huBy3W5qiD2
1967,bGQnqBeCS7o,F1rms8f9I9a
1968,bGQnqBeCS7o,Crc5reUlspd
1969,bGQnqBeCS7o,c7gvocRdg0f
1970,bGQnqBeCS7o,u3CkZqMHfHP
1971,bGQnqBeCS7o,dCKzhhINakS
1972,bGQnqBeCS7o,XVHTeecEOM3
1973,NwPVFdIUZTR,zh2zAaHyYQx
1974,NwPVFdIUZTR,wDiX34aiw6i
1975,NwPVFdIUZTR,V2OuNTRI6ua
1976,NwPVFdIUZTR,huBy3W5qiD2
1977,NwPVFdIUZTR,F1rms8f9I9a
1978,NwPVFdIUZTR,Crc5reUlspd
1979,NwPVFdIUZTR,c7gvocRdg0f
1980,NwPVFdIUZTR,u3CkZqMHfHP
1981,NwPVFdIUZTR,dCKzhhINakS
1982,NwPVFdIUZTR,XVHTeecEOM3
1983,ors2q2LHiMG,WalQ4zu7RLz
1984,ors2q2LHiMG,r01f3QfmLJS
1985,ors2q2LHiMG,bmT820wlIV5
1986,ors2q2LHiMG,vrSTfWaEZfP
1987,ors2q2LHiMG,RKbp3GCvRrF
1988,ors2q2LHiMG,I28asEo67Mt
1989,PbKh13x7qOw,SgtJVRGlRIo
1990,PbKh13x7qOw,nusEBjg8bes
1991,PbKh13x7qOw,sHKK94BX2Rp
1992,PbKh13x7qOw,kkV0Rfqo4Ru
1993,PbKh13x7qOw,UKCxMVgAc2s
1994,PbKh13x7qOw,WyNau0T37h4
1995,PbKh13x7qOw,OhmzAkCmkjU
1996,PbKh13x7qOw,oIxEDq59GUL
1997,PbKh13x7qOw,DHWRwZkFHqc
1998,PbKh13x7qOw,mJNtXTVt6T1
1999,DXRJOWn9mDZ,zh2zAaHyYQx
2000,DXRJOWn9mDZ,wDiX34aiw6i
2001,DXRJOWn9mDZ,V2OuNTRI6ua
2002,DXRJOWn9mDZ,huBy3W5qiD2
2003,DXRJOWn9mDZ,F1rms8f9I9a
2004,DXRJOWn9mDZ,Crc5reUlspd
2005,DXRJOWn9mDZ,c7gvocRdg0f
2006,DXRJOWn9mDZ,u3CkZqMHfHP
2007,DXRJOWn9mDZ,dCKzhhINakS
2008,DXRJOWn9mDZ,XVHTeecEOM3
2009,OcI82XeloG0,SM9d5ybWcr0
2010,OcI82XeloG0,H5MiomGgbbi
2011,OcI82XeloG0,OUPWAOZojRb
2012,APakVS7PrGw,WalQ4zu7RLz
2013,APakVS7PrGw,r01f3QfmLJS
2014,APakVS7PrGw,bmT820wlIV5
2015,APakVS7PrGw,vrSTfWaEZfP
2016,APakVS7PrGw,RKbp3GCvRrF
2017,APakVS7PrGw,I28asEo67Mt
2018,EQK28HH3I2m,WalQ4zu7RLz
2019,EQK28HH3I2m,r01f3QfmLJS
2020,EQK28HH3I2m,bmT820wlIV5
2021,EQK28HH3I2m,vrSTfWaEZfP
2022,EQK28HH3I2m,RKbp3GCvRrF
2023,EQK28HH3I2m,I28asEo67Mt
2024,TDUjUDLnV9v,zh2zAaHyYQx
2025,TDUjUDLnV9v,wDiX34aiw6i
2026,TDUjUDLnV9v,V2OuNTRI6ua
2027,TDUjUDLnV9v,huBy3W5qiD2
2028,TDUjUDLnV9v,F1rms8f9I9a
2029,TDUjUDLnV9v,Crc5reUlspd
2030,TDUjUDLnV9v,c7gvocRdg0f
2031,TDUjUDLnV9v,u3CkZqMHfHP
2032,TDUjUDLnV9v,dCKzhhINakS
2033,TDUjUDLnV9v,XVHTeecEOM3
2034,qYT9nuouno5,SgtJVRGlRIo
2035,qYT9nuouno5,nusEBjg8bes
2036,qYT9nuouno5,sHKK94BX2Rp
2037,qYT9nuouno5,kkV0Rfqo4Ru
2038,qYT9nuouno5,UKCxMVgAc2s
2039,qYT9nuouno5,WyNau0T37h4
2040,qYT9nuouno5,OhmzAkCmkjU
2041,qYT9nuouno5,oIxEDq59GUL
2042,qYT9nuouno5,DHWRwZkFHqc
2043,qYT9nuouno5,mJNtXTVt6T1
2044,i8cNouFCF3G,zh2zAaHyYQx
2045,i8cNouFCF3G,wDiX34aiw6i
2046,i8cNouFCF3G,V2OuNTRI6ua
2047,i8cNouFCF3G,huBy3W5qiD2
2048,i8cNouFCF3G,F1rms8f9I9a
2049,i8cNouFCF3G,Crc5reUlspd
2050,i8cNouFCF3G,c7gvocRdg0f
2051,i8cNouFCF3G,u3CkZqMHfHP
2052,i8cNouFCF3G,dCKzhhINakS
2053,i8cNouFCF3G,XVHTeecEOM3
2054,tWPk74YvWxJ,SM9d5ybWcr0
2055,tWPk74YvWxJ,H5MiomGgbbi
2056,tWPk74YvWxJ,OUPWAOZojRb
2057,hIM0TcKs9jn,zh2zAaHyYQx
2058,hIM0TcKs9jn,wDiX34aiw6i
2059,hIM0TcKs9jn,V2OuNTRI6ua
2060,hIM0TcKs9jn,huBy3W5qiD2
2061,hIM0TcKs9jn,F1rms8f9I9a
2062,hIM0TcKs9jn,Crc5reUlspd
2063,hIM0TcKs9jn,c7gvocRdg0f
2064,hIM0TcKs9jn,u3CkZqMHfHP
2065,hIM0TcKs9jn,dCKzhhINakS
2066,hIM0TcKs9jn,XVHTeecEOM3
2067,RuSkTA940Cg,zh2zAaHyYQx
2068,RuSkTA940Cg,wDiX34aiw6i
2069,RuSkTA940Cg,V2OuNTRI6ua
2070,RuSkTA940Cg,huBy3W5qiD2
2071,RuSkTA940Cg,F1rms8f9I9a
2072,RuSkTA940Cg,Crc5reUlspd
2073,RuSkTA940Cg,c7gvocRdg0f
2074,RuSkTA940Cg,u3CkZqMHfHP
2075,RuSkTA940Cg,dCKzhhINakS
2076,RuSkTA940Cg,XVHTeecEOM3
2077,I6o8nztRnRA,WalQ4zu7RLz
2078,I6o8nztRnRA,r01f3QfmLJS
2079,I6o8nztRnRA,bmT820wlIV5
2080,I6o8nztRnRA,vrSTfWaEZfP
2081,I6o8nztRnRA,RKbp3GCvRrF
2082,I6o8nztRnRA,I28asEo67Mt
2083,ULdlyFHRD2i,SM9d5ybWcr0
2084,ULdlyFHRD2i,H5MiomGgbbi
2085,ULdlyFHRD2i,OUPWAOZojRb
2086,MIzh6JUSxX9,zh2zAaHyYQx
2087,MIzh6JUSxX9,wDiX34aiw6i
2088,MIzh6JUSxX9,V2OuNTRI6ua
2089,MIzh6JUSxX9,huBy3W5qiD2
2090,MIzh6JUSxX9,F1rms8f9I9a
2091,MIzh6JUSxX9,Crc5reUlspd
2092,MIzh6JUSxX9,c7gvocRdg0f
2093,MIzh6JUSxX9,u3CkZqMHfHP
2094,MIzh6JUSxX9,dCKzhhINakS
2095,MIzh6JUSxX9,XVHTeecEOM3
2096,noF1xcq2d7b,zh2zAaHyYQx
2097,noF1xcq2d7b,wDiX34aiw6i
2098,noF1xcq2d7b,V2OuNTRI6ua
2099,noF1xcq2d7b,huBy3W5qiD2
2100,noF1xcq2d7b,F1rms8f9I9a
2101,noF1xcq2d7b,Crc5reUlspd
2102,noF1xcq2d7b,c7gvocRdg0f
2103,noF1xcq2d7b,u3CkZqMHfHP
2104,noF1xcq2d7b,dCKzhhINakS
2105,noF1xcq2d7b,XVHTeecEOM3
2106,pvsPMH1Nuxd,WalQ4zu7RLz
2107,pvsPMH1Nuxd,r01f3QfmLJS
2108,pvsPMH1Nuxd,bmT820wlIV5
2109,pvsPMH1Nuxd,vrSTfWaEZfP
2110,pvsPMH1Nuxd,RKbp3GCvRrF
2111,pvsPMH1Nuxd,I28asEo67Mt
2112,U1BNNFWrGfC,zh2zAaHyYQx
2113,U1BNNFWrGfC,wDiX34aiw6i
2114,U1BNNFWrGfC,V2OuNTRI6ua
2115,U1BNNFWrGfC,huBy3W5qiD2
2116,U1BNNFWrGfC,F1rms8f9I9a
2117,U1BNNFWrGfC,Crc5reUlspd
2118,U1BNNFWrGfC,c7gvocRdg0f
2119,U1BNNFWrGfC,u3CkZqMHfHP
2120,U1BNNFWrGfC,dCKzhhINakS
2121,U1BNNFWrGfC,XVHTeecEOM3
2122,llcQzAlLAWc,zh2zAaHyYQx
2123,llcQzAlLAWc,wDiX34aiw6i
2124,llcQzAlLAWc,V2OuNTRI6ua
2125,llcQzAlLAWc,huBy3W5qiD2
2126,llcQzAlLAWc,F1rms8f9I9a
2127,llcQzAlLAWc,Crc5reUlspd
2128,llcQzAlLAWc,c7gvocRdg0f
2129,llcQzAlLAWc,u3CkZqMHfHP
2130,llcQzAlLAWc,dCKzhhINakS
2131,llcQzAlLAWc,XVHTeecEOM3
2132,NULShPZ7cv4,zh2zAaHyYQx
2133,NULShPZ7cv4,wDiX34aiw6i
2134,NULShPZ7cv4,V2OuNTRI6ua
2135,NULShPZ7cv4,huBy3W5qiD2
2136,NULShPZ7cv4,F1rms8f9I9a
2137,NULShPZ7cv4,Crc5reUlspd
2138,NULShPZ7cv4,c7gvocRdg0f
2139,NULShPZ7cv4,u3CkZqMHfHP
2140,NULShPZ7cv4,dCKzhhINakS
2141,NULShPZ7cv4,XVHTeecEOM3
2142,G609zXjR0MT,zh2zAaHyYQx
2143,G609zXjR0MT,wDiX34aiw6i
2144,G609zXjR0MT,V2OuNTRI6ua
2145,G609zXjR0MT,huBy3W5qiD2
2146,G609zXjR0MT,F1rms8f9I9a
2147,G609zXjR0MT,Crc5reUlspd
2148,G609zXjR0MT,c7gvocRdg0f
2149,G609zXjR0MT,u3CkZqMHfHP
2150,G609zXjR0MT,dCKzhhINakS
2151,G609zXjR0MT,XVHTeecEOM3
2152,ISjf8MupQtT,zh2zAaHyYQx
2153,ISjf8MupQtT,wDiX34aiw6i
2154,ISjf8MupQtT,V2OuNTRI6ua
2155,ISjf8MupQtT,huBy3W5qiD2
2156,ISjf8MupQtT,F1rms8f9I9a
2157,ISjf8MupQtT,Crc5reUlspd
2158,ISjf8MupQtT,c7gvocRdg0f
2159,ISjf8MupQtT,u3CkZqMHfHP
2160,ISjf8MupQtT,dCKzhhINakS
2161,ISjf8MupQtT,XVHTeecEOM3
2162,f4EMPCsGIJS,zh2zAaHyYQx
2163,f4EMPCsGIJS,wDiX34aiw6i
2164,f4EMPCsGIJS,V2OuNTRI6ua
2165,f4EMPCsGIJS,huBy3W5qiD2
